x	year	congress	chalspend	incspend	difflog	presvote	voteshare	inparty	incparty	seniority	midterm	chalquality	south	population	urban	age65	milpop	unemployed
4808	1986	99	12.65225834	13.14626037	0.494002026	0.473993212	0.615225136	0	1	17	0	0	1	13.17387935	13.07738902	11.25005307	6.705639095	9.438113192
4809	1986	99	13.95235782	14.09638853	0.144030713	0.697703063	0.558008552	1	0	1	1	0	1	13.1742421	12.567558	11.55783191	6.84694314	8.965462329
4810	1988	100	8.517193191	12.84341158	4.326218393	0.513055146	0.720436454	0	1	3	0	0	1	13.17443577	13.17169816	10.81703452	6.289715571	9.295600216
4811	1988	100	9.955094245	13.98696326	4.031869017	0.746891201	0.818221331	1	0	3	0	0	1	13.17517971	13.1628698	11.0145882	5.209486153	8.644882553
4812	1988	100	11.14249191	12.24006721	1.097575305	0.675657511	0.719777942	0	1	14	0	0	1	13.17320097	13.17321998	11.39606575	10.11557016	9.404425796
4813	1988	100	12.32418007	12.83057907	0.506398996	0.687524676	0.692681074	1	0	2	0	0	1	13.17346705	13.06304428	10.86051708	6.857514063	8.862908295
4814	1988	100	10.8643661	12.57884173	1.714475621	0.668783665	0.677053869	1	0	2	0	0	1	13.17648218	12.91991421	11.18424083	8.038512021	8.873468055
4815	1988	100	9.935588725	13.56181928	3.626230556	0.624924839	0.676414311	1	0	2	0	0	1	13.1742421	12.567558	11.55783191	6.84694314	8.965462329
4816	1988	100	11.76969877	12.9676163	1.197917532	0.629260242	0.682574749	1	0	2	0	0	1	13.17418703	12.99288775	10.75647633	5.81711116	8.955060951
4817	1988	100	8.929128792	12.311037	3.381908205	0.495337933	0.65782398	0	1	2	0	0	1	13.1748173	12.98989884	10.96164236	9.708992195	9.439386469
4818	1988	100	11.62667106	13.30408204	1.677410989	0.473324448	0.622405708	0	1	2	0	0	1	13.17500896	12.29299777	11.81720651	5.802118375	9.272375763
4819	1988	100	12.26682241	13.54945143	1.282629026	0.501416087	0.614326298	0	1	3	0	0	1	13.17438451	13.16639175	11.21460029	5.480638923	9.142382679
4820	1988	100	13.47543406	13.5490954	0.073661341	0.574984312	0.462993592	1	0	2	0	0	1	13.17491408	12.52165316	11.61485008	7.911690521	8.927048648
4821	1988	100	9.484358001	12.27268679	2.788328793	0.774059951	0.791374505	1	0	9	0	0	1	13.17511331	13.11133276	10.57984456	5.262690189	8.635509418
4822	1988	100	11.47599295	12.83673037	1.36073742	0.389256299	0.674253583	0	1	4	0	0	1	13.17528215	12.59933021	11.68736605	5.187385806	9.132162591
4823	1990	101	8.517193191	12.67288084	4.155687651	0.629260242	0.712373972	1	0	3	1	0	1	13.17418703	12.99288775	10.75647633	5.81711116	8.955060951
4824	1990	101	13.08336888	13.76432292	0.680954037	0.528748512	0.577385366	0	1	19	0	1	1	13.17387935	13.07738902	11.25005307	6.705639095	9.438113192
4825	1990	101	12.99155876	13.11717456	0.1256158	0.473324448	0.610424459	0	1	3	0	0	1	13.17500896	12.29299777	11.81720651	5.802118375	9.272375763
4826	1990	101	13.15204256	13.72539122	0.573348659	0.425015688	0.54305774	0	1	1	0	0	1	13.17491408	12.52165316	11.61485008	7.911690521	8.927048648
4827	1990	101	10.08894376	12.44266023	2.353716474	0.495337933	0.634914398	0	1	3	0	0	1	13.1748173	12.98989884	10.96164236	9.708992195	9.439386469
4828	1990	101	13.09489004	14.18393402	1.089043974	0.501416087	0.612268269	0	1	4	0	1	1	13.17438451	13.16639175	11.21460029	5.480638923	9.142382679
4829	1990	101	13.49942712	13.48295175	-0.016475371	0.362070054	0.564786673	0	1	1	0	1	1	13.17465218	12.88440056	11.56463517	9.02352875	8.956222016
4830	1990	101	9.734330717	12.96523387	3.230903152	0.70894891	0.748466253	1	0	2	1	0	1	13.17480781	12.8865499	11.51341534	8.648046	8.896998553
4831	1990	101	9.63910262	12.26969981	2.630597194	0.687524676	0.704029262	1	0	3	1	0	1	13.17346705	13.06304428	10.86051708	6.857514063	8.862908295
4832	1990	101	8.860843011	13.106258	4.245414993	0.624924839	0.667308807	1	0	3	1	0	1	13.1742421	12.567558	11.55783191	6.84694314	8.965462329
4833	1990	101	12.54517501	13.31185469	0.766679677	0.539846182	0.67439419	0	1	14	0	0	1	13.1753144	12.95964207	11.18755537	8.459352192	9.194718991
4834	1990	101	11.80601885	13.58574592	1.77972707	0.500894845	0.555652618	0	1	9	0	0	1	13.17463699	12.26250496	11.48358934	4.997212274	9.244065241
4835	1992	102	10.44616062	13.51437709	3.068216467	0.407718539	0.604144752	0	1	6	0	0	1	13.17528215	12.59933021	11.68736605	5.187385806	9.132162591
4836	1992	102	13.29468847	13.53573448	0.241046015	0.50655818	0.393672556	0	1	4	0	0	1	13.1748173	12.98989884	10.96164236	9.708992195	9.439386469
4837	1992	102	10.70418784	13.58667836	2.882490514	0.541228473	0.612270653	0	1	5	0	0	1	13.17438451	13.16639175	11.21460029	5.480638923	9.142382679
4838	1992	102	12.25225465	12.12671554	-0.125539113	0.746643066	0.665198028	0	1	2	0	0	1	13.17599893	13.1759686	11.30368482	4.406719247	9.466531777
4839	1992	102	9.506883073	12.49724861	2.990365534	0.605995297	0.604275703	0	1	14	0	0	1	13.17517971	12.78507361	11.31237476	5.996452089	9.535390481
4840	1992	102	11.4995565	13.06477876	1.565222258	0.550469458	0.552149236	0	1	20	0	0	1	13.17387935	13.07738902	11.25005307	6.705639095	9.438113192
4841	1992	102	12.86010211	13.60754375	0.747441647	0.520776868	0.627698541	0	1	2	0	0	1	13.17666405	13.14116747	11.36086926	8.343791732	9.194007717
4842	1992	102	9.749753453	12.95247619	3.20272274	0.467936754	0.674030483	0	1	1	0	0	1	13.17556854	12.80329246	11.54863039	10.65495081	9.285447844
4843	1992	102	8.517193191	13.52296468	5.005771485	0.705864072	0.770326674	1	0	6	0	0	1	13.17577143	13.06872207	10.56612398	5.81711116	9.123474439
4844	1992	102	12.7689175	13.99248367	1.223566171	0.545706034	0.562734544	0	1	10	0	0	1	13.17463699	12.26250496	11.48358934	4.997212274	9.244065241
4845	1992	102	11.60190657	14.253479	2.651572429	0.553617477	0.597958863	0	1	7	0	0	1	13.17534285	13.17108306	10.99208317	7.21303166	9.166074956
4846	1992	102	9.528866828	14.16873034	4.639863512	0.658836067	0.718963921	1	0	4	0	0	1	13.1742421	12.567558	11.55783191	6.84694314	8.965462329
4847	1992	102	9.514141826	13.19958179	3.685439967	0.477205634	0.714135587	0	1	2	0	0	1	13.17491408	12.52165316	11.61485008	7.911690521	8.927048648
4848	1992	102	8.647168268	13.0742251	4.427056833	0.670887053	0.752460539	1	0	3	0	0	1	13.17480781	12.8865499	11.51341534	8.648046	8.896998553
4849	1992	102	12.82283002	13.16413468	0.341304659	0.456389099	0.603318214	0	1	2	0	1	1	13.17465218	12.88440056	11.56463517	9.02352875	8.956222016
4850	1992	102	9.200593021	13.11257159	3.911978573	0.692097902	0.731136143	1	0	4	0	0	1	13.17346705	13.06304428	10.86051708	6.857514063	8.862908295
4851	1992	102	12.25138534	13.56709792	1.315712574	0.591218293	0.51889956	0	1	5	0	0	1	13.17571645	13.10851391	10.95156065	9.880218926	9.625755811
4852	1992	102	11.67788042	12.80370237	1.12582195	0.603698671	0.72081387	0	1	15	0	0	1	13.1753144	12.95964207	11.18755537	8.459352192	9.194718991
4853	1992	102	13.28041956	14.1501733	0.869753738	0.567997098	0.574877858	0	1	5	0	0	1	13.17443577	13.17169816	10.81703452	6.289715571	9.295600216
4854	1992	102	9.911902051	12.84251454	2.930612494	0.459024996	0.660679698	0	1	7	0	0	1	13.1748192	12.62645264	11.78275411	8.513385953	8.872066513
4855	1992	102	10.96529753	12.7510214	1.785723862	0.571639895	0.565536976	0	1	5	0	0	1	13.17509434	13.02503717	11.19776256	8.458504195	9.485393028
4856	1992	102	10.59252631	12.82493261	2.232406302	0.648804069	0.688982844	1	0	4	0	0	1	13.17418703	12.99288775	10.75647633	5.81711116	8.955060951
4857	1992	102	8.556029215	12.19428848	3.638259269	0.719956577	0.773977697	1	0	4	0	0	1	13.17648218	12.91991421	11.18424083	8.038512021	8.873468055
4858	1994	103	8.517193191	12.33601568	3.818822492	0.743954122	0.738946021	1	1	1	1	0	1	13.24807402	13.24798053	10.70418784	6.989335266	10.15688869
4859	1994	103	8.517193191	10.8672302	2.350037011	0.583970785	0.62521714	1	1	17	1	0	1	13.24434204	13.21670946	10.89146619	9.919360902	9.966039727
4860	1994	103	11.76701169	13.59587857	1.828866878	0.545706034	0.570353746	1	1	11	1	0	1	13.24715116	9.037771107	11.29644715	5.726847748	9.693075116
4861	1994	103	10.59733703	13.00505693	2.407719906	0.571639895	0.593766451	1	1	6	1	0	1	13.24633522	13.02765262	10.96271778	7.994632311	10.04702497
4862	1994	103	13.18514626	14.22422106	1.039074804	0.553617477	0.5282619	1	1	8	1	0	1	13.24595882	13.02368493	10.79818686	7.35372233	9.848978567
4863	1994	103	10.82311653	12.89520929	2.07209276	0.467936754	0.591826677	1	1	2	1	0	1	13.24684393	12.73940899	11.17598312	10.54815327	9.693383615
4864	1994	103	11.85950217	13.40583287	1.5463307	0.648804069	0.756007731	0	0	5	0	0	1	13.2496161	12.87149142	10.50714757	6.200509174	9.41197424
4865	1994	103	10.26058559	13.40623639	3.145650802	0.605995297	0.59940964	1	1	15	1	0	1	13.24777061	12.52693076	11.03164246	7.228388452	10.14960517
4866	1994	103	10.68973615	13.17637891	2.486642759	0.407718539	0.59616375	1	1	7	1	0	1	13.24852191	12.11487251	11.25575967	5.796057751	9.56141969
4867	1994	103	8.517193191	12.26517515	3.747981962	0.647247314	0.719967306	1	1	1	1	0	1	13.2471388	12.70818643	10.99420207	8.782476269	10.05444743
4868	1994	103	10.36102223	13.27395217	2.912929945	0.658836067	0.774423897	0	0	5	0	0	1	13.24680155	13.04105136	10.42225158	7.582229194	9.372374184
4869	1994	103	12.63475255	13.41001801	0.775265465	0.591218293	0.571115732	1	1	6	1	0	1	13.24742299	13.2137495	10.75534642	9.586308009	10.05363021
4870	1994	103	12.11088246	13.42127263	1.310390168	0.459024996	0.536595881	1	1	8	1	0	1	13.24679979	11.96539502	11.40587463	8.730851904	9.677966176
4871	1994	103	9.427951067	13.65633764	4.228386575	0.692097902	0.772991717	0	0	5	0	0	1	13.24762416	13.10715633	10.23552138	6.285998095	9.458995712
4872	1994	103	12.85944205	13.53697585	0.677533809	0.541228473	0.513937116	1	1	6	1	0	1	13.24620094	12.8114236	11.1177918	6.104793232	9.798626912
4873	1994	103	9.162039614	13.24048591	4.078446297	0.630565166	0.734372377	1	1	1	1	0	1	13.24800347	13.24699579	10.64887133	5.308267697	10.09046492
4874	1994	103	12.92156777	13.10322477	0.181657001	0.456389099	0.445801288	1	1	3	1	0	1	13.24755358	12.50421977	11.3034629	8.847647356	9.674891664
4875	1994	103	13.10600798	13.47596327	0.369955294	0.503599167	0.57503444	1	1	5	1	0	1	13.24563179	11.21926556	11.41181148	6.255750042	9.708809974
4876	1994	103	10.3598235	12.69865967	2.338836175	0.520776868	0.686747789	1	1	3	1	0	1	13.24632816	12.97829437	11.09589372	8.104099056	9.746541302
4877	1994	103	12.35646397	13.94543997	1.588976003	0.550469458	0.468267143	1	1	21	1	0	1	13.2466214	13.10637017	11.05508753	7.146772179	9.743436164
4878	1994	103	12.45712546	13.52399665	1.066871194	0.477205634	0.556082547	1	1	3	1	1	1	13.24636349	10.93012037	11.23984296	6.498282149	9.673256444
4879	1994	103	12.90751362	13.48443835	0.576924734	0.49344185	0.62599647	0	0	1	0	0	1	13.24764887	12.48751907	10.83637971	10.44981545	9.988701482
4880	1996	104	10.62457113	12.88356543	2.258994307	0.719956577	0.829503417	0	0	6	0	0	1	13.24621684	12.7528608	10.95318967	7.640603826	9.507031739
4881	1996	104	13.56251868	14.37842832	0.815909638	0.553617477	0.588154852	1	1	9	0	0	1	13.24595882	13.02368493	10.79818686	7.35372233	9.848978567
4882	1996	104	10.82295846	14.21853536	3.395576901	0.692097902	0.736325562	0	0	6	0	0	1	13.24762416	13.10715633	10.23552138	6.285998095	9.458995712
4883	1996	104	9.044691895	12.19942663	3.15473473	0.647247314	0.763117254	1	1	2	0	0	1	13.2471388	12.70818643	10.99420207	8.782476269	10.05444743
4884	1996	104	11.11014569	13.45508627	2.344940579	0.49344185	0.629875243	0	0	2	0	0	1	13.24764887	12.48751907	10.83637971	10.44981545	9.988701482
4885	1996	104	8.517193191	NA	NA	0.567997098	0.666143239	1	1	1	0	0	1	13.24493847	13.22596635	10.58410658	6.284134161	9.892830972
4886	1996	104	8.871363155	13.23385254	4.362489382	0.696210802	0.74916172	0	0	3	0	0	1	13.2456088	13.20906937	10.76719995	5.686975356	9.253974409
4887	1996	104	10.1417199	14.18716514	4.045445248	0.648804069	0.681067407	0	0	6	0	0	1	13.2496161	12.87149142	10.50714757	6.200509174	9.41197424
4888	1996	104	10.20231355	13.06362348	2.861309928	0.407718539	0.650258601	1	1	8	0	0	1	13.24852191	12.11487251	11.25575967	5.796057751	9.56141969
4889	1996	104	10.85948851	13.11066358	2.251175065	0.630565166	0.684371769	1	1	2	0	0	1	13.24800347	13.24699579	10.64887133	5.308267697	10.09046492
4890	1996	104	8.517193191	12.42696567	3.909772475	0.723740041	0.843570173	0	0	13	0	0	1	13.24712644	13.20392309	10.38031162	5.983936281	9.370927437
4891	1996	104	9.732124366	12.89078734	3.158662975	0.670887053	0.773307741	0	0	5	0	0	1	13.24653485	12.53245126	11.23528613	8.972336958	9.393161804
4892	1996	104	9.576300706	13.1337778	3.557477091	0.543610871	0.675236821	0	0	1	0	1	1	13.24755358	12.50421977	11.3034629	8.847647356	9.674891664
4893	1996	104	11.36960912	12.80551885	1.435909727	0.571639895	0.656157017	1	1	7	0	0	1	13.24633522	13.02765262	10.96271778	7.994632311	10.04702497
4894	1996	104	11.42039239	12.82550357	1.405111174	0.743954122	0.749183714	1	1	2	0	0	1	13.24807402	13.24798053	10.70418784	6.989335266	10.15688869
4895	1996	104	12.79462794	12.81282306	0.018195123	0.449530512	0.512765169	0	0	1	0	0	1	13.2466214	13.10637017	11.05508753	7.146772179	9.743436164
4896	1996	104	11.61754938	13.00223928	1.384689894	0.746643066	0.883758724	1	1	1	0	0	1	13.24406406	13.23454319	10.81631228	5.673323267	10.20514649
4897	1996	104	12.62113293	13.48669238	0.865559453	0.459024996	0.521664798	1	1	9	0	0	1	13.24679979	11.96539502	11.40587463	8.730851904	9.677966176
4898	1996	104	11.7284956	11.25295938	-0.47553622	0.583970785	0.649382234	1	1	18	0	0	1	13.24434204	13.21670946	10.89146619	9.919360902	9.966039727
4899	1996	104	13.13346651	13.53423144	0.400764934	0.603698671	0.576028287	1	1	1	0	0	1	13.2469799	13.16381238	10.58797232	8.438582791	9.764282955
4900	1996	104	13.13346651	13.53423144	0.400764934	0.467936754	0.572632253	1	1	3	0	0	1	13.24684393	12.73940899	11.17598312	10.54815327	9.693383615
4901	1956	84	NA	NA	NA	0.489476562	0.527147293	0	1	3	0	1	1	12.85004534	11.92353067	10.46121585	5.023880521	8.406485069
4902	1956	84	NA	NA	NA	0.474454015	0.52403152	0	1	4	0	0	1	13.09638894	11.19891311	10.16377273	4.584967479	8.604287898
4903	1956	84	NA	NA	NA	0.447581083	0.522952676	0	1	2	0	1	1	12.66219284	11.45344082	10.33818779	4.727387819	8.323122888
4904	1956	84	NA	NA	NA	0.477068603	0.562883973	0	1	6	0	0	1	12.52505351	10.45616504	10.02171493	9.711055052	7.551712215
4905	1956	84	NA	NA	NA	0.716528833	0.716810346	1	0	1	0	0	1	12.89794401	11.10125112	10.07575877	4.094344562	8.240385116
4906	1956	84	NA	NA	NA	0.588236451	0.567899823	1	0	2	0	0	1	13.09111004	12.94606286	10.54691914	6.797940413	9.033841828
4907	1956	84	NA	NA	NA	0.436684847	0.559219778	0	1	13	0	0	1	12.59109012	12.01687752	10.24227853	4.521788577	8.229244417
4908	1958	85	NA	NA	NA	0.436684847	0.719237924	0	1	14	0	0	1	12.59109012	12.01687752	10.24227853	4.521788577	8.229244417
4909	1958	85	NA	NA	NA	0.588236451	0.478377789	1	0	3	1	1	1	13.09111004	12.94606286	10.54691914	6.797940413	9.033841828
4910	1958	85	NA	NA	NA	0.474454015	0.65795666	0	1	5	0	0	1	13.09638894	11.19891311	10.16377273	4.584967479	8.604287898
4911	1958	85	NA	NA	NA	0.716528833	0.680420876	1	0	2	1	0	1	12.89794401	11.10125112	10.07575877	4.094344562	8.240385116
4912	1958	85	NA	NA	NA	0.447581083	0.760863602	0	1	3	0	1	1	12.66219284	11.45344082	10.33818779	4.727387819	8.323122888
4913	1960	86	NA	NA	NA	0.497041434	0.502520859	0	1	1	0	1	1	13.09111004	12.94606286	10.54691914	6.797940413	9.033841828
4914	1960	86	NA	NA	NA	0.461450905	0.546608448	0	1	5	0	0	1	12.85004534	11.92353067	10.46121585	5.023880521	8.406485069
4915	1960	86	NA	NA	NA	0.706902385	0.718031645	1	0	3	0	0	1	12.89794401	11.10125112	10.07575877	4.094344562	8.240385116
4916	1960	86	NA	NA	NA	0.456104428	0.554194272	0	1	15	0	0	1	12.59109012	12.01687752	10.24227853	4.521788577	8.229244417
4917	1960	86	NA	NA	NA	0.508863389	0.561244786	0	1	6	0	0	1	13.09638894	11.19891311	10.16377273	4.584967479	8.604287898
4918	1964	88	NA	NA	NA	0.356653184	0.461827815	0	0	1	0	1	1	13.32276549	13.20017221	10.83427273	7.071573364	9.408781311
4919	1964	88	NA	NA	NA	0.663447201	0.705963314	1	1	7	0	1	1	12.92767365	12.24748806	10.68219297	5.407171771	8.839856233
4920	1964	88	NA	NA	NA	0.676396728	0.696782887	1	1	8	0	0	1	13.04607611	11.31224032	10.55989294	4.644390899	9.376871243
4921	1964	88	NA	NA	NA	0.653504074	0.684428871	1	1	6	0	0	1	12.78724582	11.75321714	10.59498337	7.788626066	8.844768828
4922	1964	88	NA	NA	NA	0.643582284	0.616559863	1	1	10	0	0	1	13.07900275	12.32571174	10.66881585	10.11208583	8.853808275
4923	1966	89	NA	NA	NA	0.517470419	0.753561258	0	0	1	0	0	1	12.80803612	11.04357762	10.44418261	4.262679877	8.935113741
4924	1966	89	NA	NA	NA	0.676396728	0.689248204	1	1	9	1	0	1	13.04607611	11.31224032	10.55989294	4.644390899	9.376871243
4925	1966	89	NA	NA	NA	0.663447201	0.650456131	1	1	8	1	0	1	12.92767365	12.24748806	10.68219297	5.407171771	8.839856233
4926	1966	89	NA	NA	NA	0.719481826	0.705637932	1	1	4	1	0	1	12.76808271	11.58396158	10.64996221	9.176473302	8.962647948
4927	1966	89	NA	NA	NA	0.643582284	0.459988832	1	1	11	1	1	1	13.07900275	12.32571174	10.66881585	10.11208583	8.853808275
4928	1966	89	NA	NA	NA	0.653504074	0.589233041	1	1	7	1	1	1	12.78724582	11.75321714	10.59498337	7.788626066	8.844768828
4929	1968	90	NA	NA	NA	0.524422944	0.619642437	1	1	10	0	0	1	13.00542723	11.20276599	10.50273606	4.605170186	9.346705246
4930	1968	90	NA	NA	NA	0.469232172	0.57141608	1	1	9	0	0	1	12.96483901	12.32367344	10.71575021	5.468060141	8.906257878
4931	1968	90	NA	NA	NA	0.699049652	0.738599241	0	0	2	0	0	1	12.94214521	11.14918275	10.5912201	4.317488114	9.012620873
4932	1968	90	NA	NA	NA	0.577526271	0.649664521	0	0	2	0	1	1	13.03394301	12.60464405	10.49805672	6.688354714	8.745602852
4933	1968	90	NA	NA	NA	0.442119777	0.564043701	1	1	8	0	0	1	12.95120963	11.67557139	10.59490824	10.1992122	8.911934336
4934	1968	90	NA	NA	NA	0.460950077	0.559482515	0	0	1	0	1	1	12.97732373	12.96639705	10.65209309	6.079933195	9.20853875
4935	1970	91	NA	NA	NA	0.524422944	0.752703488	0	1	11	0	0	1	13.00542723	11.20276599	10.50273606	4.605170186	9.346705246
4936	1970	91	NA	NA	NA	0.699049652	0.804434776	1	0	3	1	0	1	12.94214521	11.14918275	10.5912201	4.317488114	9.012620873
4937	1970	91	NA	NA	NA	0.577526271	0.665915489	1	0	3	1	1	1	13.03394301	12.60464405	10.49805672	6.688354714	8.745602852
4938	1970	91	NA	NA	NA	0.469232172	0.648997724	0	1	10	0	0	1	12.96483901	12.32367344	10.71575021	5.468060141	8.906257878
4939	1970	91	NA	NA	NA	0.460950077	0.498944938	1	0	2	1	1	1	12.97732373	12.96639705	10.65209309	6.079933195	9.20853875
4940	1972	92	NA	NA	NA	0.346784323	0.615301669	0	1	10	0	1	1	12.95120963	11.67557139	10.59490824	10.1992122	8.911934336
4941	1972	92	NA	NA	NA	0.418744922	0.619359195	0	1	12	0	0	1	13.00542723	11.20276599	10.50273606	4.605170186	9.346705246
4942	1972	92	NA	NA	NA	0.704476237	0.738195062	1	0	4	0	0	1	13.03394301	12.60464405	10.49805672	6.688354714	8.745602852
4943	1972	92	NA	NA	NA	0.449460685	0.627040565	0	1	1	0	1	1	12.97732373	12.96639705	10.65209309	6.079933195	9.20853875
4944	1972	92	NA	NA	NA	0.726805568	0.735462606	1	0	4	0	0	1	12.94214521	11.14918275	10.5912201	4.317488114	9.012620873
4945	1972	92	NA	NA	NA	0.37301439	0.658272862	0	1	7	0	0	1	12.98799735	11.86373021	10.87060447	9.186150133	9.161150128
4946	1974	93	NA	NA	NA	0.346784323	0.75523299	0	1	11	0	0	1	13.0377114	12.19289622	10.67023365	10.25287601	8.867427439
4947	1974	93	NA	NA	NA	0.704476237	0.517449617	1	0	5	1	0	1	13.03657888	12.83312009	10.52296128	6.693323668	8.729397123
4948	1974	93	NA	NA	NA	0.449460685	0.723971128	0	1	2	0	0	1	13.03972063	13.03641108	10.81488634	6.632001777	9.022925868
4949	1974	93	NA	NA	NA	0.33422631	0.749681711	0	1	1	0	0	1	13.04011374	12.55679642	10.70539945	5.59471138	8.757154528
4950	1974	93	NA	NA	NA	0.418744922	0.756037474	0	1	13	0	0	1	13.03854254	11.44267466	10.79127592	5.176149733	8.980172206
4951	1974	93	NA	NA	NA	0.726805568	0.699145854	1	0	5	1	0	1	13.03808136	11.50393517	10.89853401	5.252273428	9.020389788
4952	1976	94	NA	NA	NA	0.666189194	0.820044816	0	1	1	0	0	1	13.04061956	12.09384975	11.0114064	9.149528233	9.071882579
4953	1976	94	NA	NA	NA	0.554600179	0.603562593	0	1	12	0	1	1	13.0377114	12.19289622	10.67023365	10.25287601	8.867427439
4954	1976	94	NA	NA	NA	0.554917276	0.581135631	0	1	3	0	1	1	13.03972063	13.03641108	10.81488634	6.632001777	9.022925868
4955	1976	94	NA	NA	NA	0.572170198	0.558692753	1	0	6	0	0	1	13.03657888	12.83312009	10.52296128	6.693323668	8.729397123
4956	1976	94	NA	NA	NA	0.569485307	0.671014905	1	0	6	0	0	1	13.03808136	11.50393517	10.89853401	5.252273428	9.020389788
4957	1976	94	NA	NA	NA	0.60906589	0.732276499	0	1	14	0	0	1	13.03854254	11.44267466	10.79127592	5.176149733	8.980172206
4958	1978	95	11.08294667	12.4849127	1.401966023	0.572170198	0.658405721	0	0	7	0	0	1	13.03657888	12.83312009	10.52296128	6.693323668	8.729397123
4959	1978	95	NA	11.47250744	NA	0.569485307	0.791748941	0	0	7	0	0	1	13.03808136	11.50393517	10.89853401	5.252273428	9.020389788
4960	1978	95	NA	12.38034228	NA	0.554917276	0.677404702	1	1	4	1	0	1	13.03972063	13.03641108	10.81488634	6.632001777	9.022925868
4961	1978	95	NA	NA	NA	0.60906589	0.764743388	1	1	15	1	1	1	13.03854254	11.44267466	10.79127592	5.176149733	8.980172206
4962	1980	96	10.35496311	11.99039239	1.635429276	0.585352004	0.647834063	1	1	5	0	0	1	13.03972063	13.03641108	10.81488634	6.632001777	9.022925868
4963	1980	96	11.81374531	13.1124167	1.298671387	0.48899895	0.592502654	0	0	1	0	1	1	13.04011374	12.55679642	10.70539945	5.59471138	8.757154528
4964	1980	96	11.07767055	12.26988937	1.192218828	0.595140517	0.669807136	0	0	8	0	0	1	13.03657888	12.83312009	10.52296128	6.693323668	8.729397123
4965	1980	96	9.44480522	8.585766743	-0.859038477	0.483322769	0.656674147	1	1	14	0	0	1	13.0377114	12.19289622	10.67023365	10.25287601	8.867427439
4966	1982	97	12.08533566	12.54128091	0.455945253	0.547166526	0.669186831	0	1	6	0	1	1	13.03972063	13.03641108	10.81488634	6.632001777	9.022925868
4967	1982	97	10.68960535	9.904269766	-0.785335587	0.486028135	0.73841089	0	1	15	0	0	1	13.0377114	12.19289622	10.67023365	10.25287601	8.867427439
4968	1982	97	12.58637923	12.99788078	0.41150155	0.58374995	0.544734895	1	0	9	1	1	1	13.03657888	12.83312009	10.52296128	6.693323668	8.729397123
4969	1982	97	11.9359554	13.39805517	1.462099761	0.479399979	0.578553498	1	0	2	1	0	1	13.04011374	12.55679642	10.70539945	5.59471138	8.757154528
4970	1982	97	9.144368532	12.92179022	3.777421686	0.624895632	0.651718318	1	0	1	1	0	1	13.03808136	11.50393517	10.89853401	5.252273428	9.020389788
4971	1982	97	9.984898855	10.23763461	0.252735759	0.561570942	0.793684244	0	1	17	0	0	1	13.03854254	11.44267466	10.79127592	5.176149733	8.980172206
4972	1984	98	8.517193191	9.188421029	0.671227838	0.364185899	0.621348739	0	1	16	0	0	1	13.16280258	12.34761561	11.31599776	10.06794211	9.857338897
4973	1984	98	13.26687035	12.95083056	-0.316039786	0.697087824	0.536522806	1	0	10	0	0	1	13.16795032	12.79237766	11.30676193	6.152732695	9.590077332
4974	1984	98	8.517193191	12.44928466	3.932091467	0.695169032	0.758813441	1	0	2	0	0	1	13.1685788	11.50164205	11.50416722	5.204006687	9.934743942
4975	1984	98	10.7679615	12.33358995	1.565628457	0.629361629	0.718149424	1	0	3	0	0	1	13.1596765	12.71575061	11.35033594	6.061456919	9.624831291
4976	1984	98	10.58320244	12.26920332	1.686000874	0.476368845	0.681177378	0	1	7	0	0	1	13.1654631	13.16098199	11.5512323	6.161207322	9.958401783
4977	1986	99	11.21016603	12.66480548	1.45463945	0.509414852	0.79610467	0	1	1	0	0	1	13.17362287	11.621107	11.35043006	5.278114659	9.891263138
4978	1986	99	9.471287467	12.23404721	2.762759747	0.629361629	0.742567599	1	0	4	1	0	1	13.1596765	12.71575061	11.35033594	6.061456919	9.624831291
4979	1986	99	8.517193191	11.98761993	3.470426739	0.476368845	0.736294925	0	1	8	0	0	1	13.1654631	13.16098199	11.5512323	6.161207322	9.958401783
4980	1988	100	8.673856337	12.9956775	4.321821163	0.535152733	0.696955144	0	1	9	0	0	1	13.1654631	13.16098199	11.5512323	6.161207322	9.958401783
4981	1988	100	10.24108555	13.22864014	2.987554585	0.652216911	0.742206275	1	0	1	0	0	1	13.16795032	12.79237766	11.30676193	6.152732695	9.590077332
4982	1988	100	10.80665497	12.76641817	1.959763196	0.575434685	0.739785492	1	0	5	0	0	1	13.1596765	12.71575061	11.35033594	6.061456919	9.624831291
4983	1988	100	13.14767257	13.09860704	-0.049065526	0.556435704	0.587156534	0	1	2	0	1	1	13.17362287	11.621107	11.35043006	5.278114659	9.891263138
4984	1988	100	11.51034487	9.206188993	-2.304155879	0.414658457	0.606110811	0	1	18	0	0	1	13.16280258	12.34761561	11.31599776	10.06794211	9.857338897
4985	1990	101	12.12762129	12.82090467	0.693283387	0.556435704	0.50808984	0	1	3	0	1	1	13.17362287	11.621107	11.35043006	5.278114659	9.891263138
4986	1990	101	12.77982712	12.78943033	0.009603216	0.535152733	0.605625331	0	1	10	0	0	1	13.1654631	13.16098199	11.5512323	6.161207322	9.958401783
4987	1990	101	11.95063186	8.890543674	-3.060088184	0.414658457	0.660407424	0	1	19	0	0	1	13.16280258	12.34761561	11.31599776	10.06794211	9.857338897
